,name,norm,1Ub_PS,1Ub_base,1Ub_h1,1Ub_hx,1Uc_PS,1Uc_base,1Uc_h1,1Uc_hx,1Ip_PS,1Ip_base,1Ip_h1,1Ip_hx,1Iz_PS,1Iz_base,1Iz_h1,1Iz_hx,2Ub_PS,2Ub_base,2Ub_h1,2Ub_hx,2Uc_PS,2Uc_base,2Uc_h1,2Uc_hx,2Ip_PS,2Ip_base,2Ip_h1,2Ip_hx,2Iz_PS,2Iz_base,2Iz_h1,2Iz_hx,3Ub_PS,3Ub_base,3Ub_h1,3Ub_hx,3Uc_PS,3Uc_base,3Uc_h1,3Uc_hx,3Ip_PS,3Ip_base,3Ip_h1,3Ip_hx,3Iz_PS,3Iz_base,3Iz_h1,3Iz_hx,4Ub_PS,4Ub_base,4Ub_h1,4Ub_hx,4Ip_PS,4Ip_base,4Ip_h1,4Ip_hx,4Iz_PS,4Iz_base,4Iz_h1,4Iz_hx,5Ip_PS,5Ip_base,5Ip_h1,5Ip_hx,5Iz_PS,5Iz_base,5Iz_h1,5Iz_hx,6Ip_PS,6Ip_base,6Ip_h1,6Ip_hx,6Iz_PS,6Iz_base,6Iz_h1,6Iz_hx,dId_PS,dId_base,dId_h1
3308,7b645a8bdd586736595b427e2cd24c9b,НЕТ,s,100,84.51712965025376,2.7080005128831126,s,100,84.52673159181666,2.71155403764656,p,?1,0.0167411552091664,0.0103690685243805,,,,,s,100,155.02272312631226,35.35209985943791,s,100,155.0344668415196,35.35494866853383,s,5,6.01202101692436,3.112839998592651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,7b69b1db923692ede51ce45d0dcddd04,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,100,141.46083165007846,0.0237747116487152,s,100,141.46747917578855,0.0219372885505254,s,5,7.075654337194407,0.0092863643173225,s,шум,7.09514715395539,0.0068072957878401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,7b721b2fa070762a3de6200f7e29be77,хз,s,шум,0.0332264426821588,0.0769222760328682,s,шум,0.0729342506781409,0.1480356748942923,s,шум,0.0062687982448406,0.0074981896841685,,,,,s,шум,0.0479381680755124,0.0688487655483694,s,шум,0.0378945916884432,0.0963814203919403,s,5,14.151369320025912,3.98443026382252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,7b79e77c5e6c3120fcb2c8223dbdb0ab,хз,,,,,s,шум,0.1170093243800381,0.1315494229459003,s,5,0.1369674253242833,0.0088671558583054,s,шум,0.0224330473249645,0.0072058123464745,,,,,,,,,s,5,0.1367191381492915,0.0079189254255175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0039172315494121
3312,7b80696dbe13945f48e7f418f2d83303,хз,s,100,83.09755399383049,0.4884981596443798,,,,,s,5,13.21229446914599,3.6304411792617017,s,шум,0.0019006718930326,0.0018225913584403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,7b867e31de1040889c60c0ba179e0cd2,хз,s,100,141.44003732567347,0.0279810016437777,s,100,141.44028943451644,0.0259851055135843,s,5,7.071858502372939,0.0104489198615788,s,шум,7.091903739560093,0.0063821528011195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,7b88469fd1b621c45102d72faf1f1338,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,7b89a72aac46a21f7114535d86edc20e,хз,,,,,,,,,s,шум,0.0064049518672857,0.0079431356343206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,7b97ea2f72f9f332cf771eb2daf56045,raw,s,100,143.13742067142604,0.0273765045985573,s,100,143.51821980890952,0.0291000144501585,,,,,s,шум,0.001871184103706,0.0021245680286328,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,7b9c453d429cf0fe469e3a3e1c21ed6a,ДА,s,100,84.51672225910444,11.173169161075444,s,100,96.5650140325892,12.644252042076223,s,5,2.8379026070484707,1.0742410187322522,,,,,s,100,85.28590747867483,5.591865881591489,s,100,93.86716342109013,7.702321224465954,s,5,3.942953557186103,0.8864019180688972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,7bb8a19c789112dc6368840da6256f0d,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,100,141.43756223829467,0.0259663724440009,s,100,141.45132967382847,0.0274054562762937,s,5,7.075297056026986,0.0096383175109877,s,шум,7.086685331314811,0.0063802436983573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,7bbc6e408e4849ebbfea77f5235c3cd6,raw,s,400,430.36896181094,153.67668864899017,s,400,416.9336445062684,152.54294712833232,,,,,,,,,s,400,317.46605089034284,3.080811568182417,s,400,317.4055824374312,3.390131431114209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,7bbced68262b2cac80315a5709bd5e6c,хз,s,100,101.9683902300454,27.06236334648667,s,100,102.37634156204928,26.34363902517396,s,шум,0.0092526905185525,0.0123623341620521,,,,,s,100,84.24690366457884,3.255491521474122,s,100,84.27991493612835,3.269718447209776,s,5,3.0681674261973693,0.3153095555838288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,7bc29060f1f579866d33851c0b50fbe5,ДА,s,100,87.47575407739845,1.5710817363846368,s,100,87.46954004332059,0.7030275976394789,s,5,0.9694564699619316,0.3011644126342417,,,,,s,100,86.79374399504074,1.4012831966161108,s,100,85.99378882027396,0.6143666308392322,s,5,1.2335575025368886,0.3775055200699201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,7bd4f476f16b61573386b8bb88167602,хз,s,шум,0.0126349004793023,0.0137589661140907,,,,,s,шум,0.0065228625781835,0.0077930838897303,,,,,s,шум,0.0138896627071458,0.0251317503746866,,,,,s,шум,0.0061005118591537,0.0077792584453798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,7bd700e3377e8bc4ff2b3b45396c0d8a,НЕТ,,,,,p,?1,4.3772949500498886,0.0332228067940782,s,шум,0.0069728721208906,0.0079272504348188,s,шум,0.001612463684791,0.001842316046824,,,,,,,,,s,шум,0.0060913091945684,0.0074552449439252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0029557786808726
3324,7bdd10d3dd7211db092860a3ec5b670f,хз,s,шум,0.0126719363374455,0.0164048522262951,,,,,s,шум,0.0070339565293474,0.0081292652434653,,,,,s,шум,0.0129837164458982,0.0183570871409021,,,,,s,шум,0.0067097324876857,0.0086348881225857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,7bea64d4a450d8218f5d4b617237fdde,ДА,s,100,84.93812113832045,14.423526616287193,s,100,95.85388904953632,17.239986182180843,s,5,1.3674490325124893,0.2244020637319241,,,,,s,100,84.64416419817215,11.345653499328948,s,100,92.12763705462888,12.441255695066506,s,5,1.2917647976038913,0.1711836217703489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,7bf6d90a4555662b12bf6ce3e7f6e629,ДА,s,100,142.8689782506001,3.267266707262257,,,,,s,5,27.743567991106584,9.299892206025971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,7bfa83e17b05e5456386b72503e9392b,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,7bfcc77bc3c10cb2289e907aa2e1b580,raw,s,400,318.2559998179224,36.4517868259246,s,400,317.95399158545297,36.51328632030626,,,,,,,,,s,400,318.2994313556194,36.55938403012569,s,400,321.88538018175177,37.49298576748506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,7c004aae033cef488dc98cea2d73f4da,хз,s,шум,0.0171347128271788,0.0186525843660377,s,шум,0.0154321734408863,0.0137238484241489,s,5,11.321653343599712,3.127734188551676,s,шум,0.0019883639385789,0.0019264243130627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,7c03674abac1e44149f22b79c83b8c12,raw,s,шум,0.0143895308677521,0.020639899640854,,,,,,,,,?3,?3,9.970646951817384,7.123376373314628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,7c09f9dec8bad49bfb7a34fd96c620c0,хз,s,100,141.4369769262587,0.0262933265762994,s,100,141.4424413421099,0.0245607774507953,s,5,7.069022860795293,0.0087114122716001,s,шум,7.101423778261847,0.0060766889152894,s,100,141.46084301256175,0.04049277490231,s,100,141.45872881271893,0.0276685033118281,s,5,7.072304279240679,0.0083051207104249,s,шум,7.099701076012564,0.0056682448968432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,7c0c2cbf06c6eac35e3b1a8b5a904243,хз,s,400,256.94317678602795,95.2397230020449,s,шум,0.2978043896993499,0.5467110027529992,s,шум,0.0048836572151829,0.0049823152064007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,7c156b147ea2137e6f59a11375dae099,хз,s,100,141.43570606187845,0.0265369820034799,s,100,141.43128833148452,0.0318334404415497,s,5,7.081269628217705,0.0093013219049662,,,,,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,7c24fb6fb7fcf3c1338873a2936e2a6a,хз,s,шум,0.0131769940233387,0.0171855206154023,,,,,s,шум,0.0062961717306351,0.0078986097341143,s,шум,0.0017849243869631,0.0021209887096965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,7c30e678f63d796b17c240bd07bd0a78,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,s,100,141.43205374172825,0.0468417838431194,s,100,141.4348386592126,0.0501979181792981,s,5,7.079550276960873,0.0079035650168418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,7c31dc15cffc6dfa5b4695dee71fa216,ДА,s,400,221.86572762689823,110.67372466956206,s,400,221.895555045655,110.70133671946836,s,5,0.6465930321673617,0.0992474624689873,,,,,s,100,84.00474665062822,0.9042003106190344,s,100,84.01115449105161,0.9084064005577296,s,5,2.2450824928924944,1.062188650573039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,7c3222e805446cd5737aebf4101a217b,ДА,s,100,85.82804838599648,1.142494178628867,,,,,s,5,0.5932132951933968,0.0899675233856752,,,,,s,100,86.70832156529137,0.8040202366790142,,,,,s,5,0.2433467169402581,0.0453365110375941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,7c33830f8b89561f916344126b06c660,хз,s,100,141.43835777941365,0.0313907089129735,s,100,141.44608459370096,0.0361157937317971,s,5,7.074942246590446,0.0104512859222945,s,шум,7.06010096994433,0.0062226204098407,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,7c3a66a1c751deb24bd204994dfa6f08,raw,s,400,320.53772876474693,30.27010105150974,s,400,320.53505877661536,30.216026016884022,,,,,,,,,s,400,320.5617756040924,30.3792089873932,s,400,320.6657501703173,30.38830493594439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,7c3ba394e8d89e652b7cb50186584e00,хз,s,шум,0.0119315431734236,0.0212427342265672,,,,,s,5,0.4799790504942168,0.2544656915759529,s,шум,0.0022416829265525,0.0019239974741763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,7c455709bacc4fc94596e5a59c21245a,raw,,,,,p,?1,0.2673486513431957,0.1198624873724041,p,?1,0.0376556270662738,0.0173615485337568,,,,,,,,,p,?1,0.2730528195572488,0.0217697187783933,s,шум,0.0002145253182416,0.0002603559409954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,7c461ecd6661ac17daa49e6f7b57af72,хз,,,,,,,,,s,шум,0.0076036538140114,0.0075364921996079,,,,,,,,,s,шум,0.1461984227458223,0.1561698222867652,s,шум,0.0072765697899,0.0074336785723772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0012673203020204
3343,7c5251f54675ed4c0847683a9e4caeb9,ДА,s,100,84.54356737420042,1.076535006014527,s,100,144.64020919559758,1.7326358000434277,s,5,0.3729897526260784,0.159691486711379,,,,,s,100,83.83213535173863,0.9092294537388944,s,100,145.07377020700983,1.07943146810834,s,5,0.4025376206656118,0.1765153986981135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,7c547f909938ec1d4fa321a093123a21,ДА,s,100,80.54920297368398,50.67844597739053,,,,,s,5,1.570533599009375,0.621079118094887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,7c5d53ed7cffad67cba15e072b6e8b02,хз,s,100,82.46621501811131,9.647312376739858,s,шум,0.0243067095022744,0.0274292074823986,s,5,0.3947893786239779,0.0443735921094296,,,,,s,100,82.78891637983557,9.41785206165894,s,шум,0.0302127478074407,0.0407960826780439,s,5,1.1626678353650337,0.157642701770079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,7c67db999794cb1594efa90f7ad28272,хз,s,100,141.44031027595014,0.025482930827933,s,100,141.43317881747598,0.0269900081506341,s,5,7.074304306930376,0.0086293311291688,s,шум,7.091837492270872,0.0063421102933462,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,7c6b075f6a638655ecd64388d259304e,ДА,s,100,82.96183708961365,1.5723103633613031,s,100,82.97389939230554,1.5687465018157207,s,5,1.4371264672033786,0.2575409175264135,,,,,s,100,83.44187748622404,3.667370392379192,s,100,83.4467697086289,3.657521189694966,s,5,1.8664193748953768,0.1055928854568147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,7c70b9bb0a5d70c4eb808c85b5948e7d,raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,7c92762cd541fc506284d8c06f74f0fc,НЕТ,s,100,152.1463697471122,1.1321978141696714,s,400,346.27278926242576,34.936452258878234,p,?1,0.0383830056686524,0.0083701751752903,,,,,s,100,152.46906530134223,1.1379975769133557,s,400,342.6857179396957,39.61526057588616,s,5,0.0452125281472654,0.008774132006831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,7c96dbfa4b4f9690c3a6cddee076eebb,ДА,s,100,84.18730799613792,9.299120315868896,s,100,83.91591751803257,9.267893939871174,s,5,0.1382210124201577,0.0154868973270235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,7c9e3f4a2f3bb766f17f4e1277b283b5,ДА,s,100,86.63506428288396,11.705041016476848,s,100,148.15526060647457,12.880820461559145,s,5,0.1660112283612373,0.0721096910590254,,,,,s,100,85.96207027702334,1.846977483147523,s,100,148.8455604010198,2.552323609307218,s,5,0.7532886765142386,0.0851943712512417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,7ca424a48753bfecec50fe65a0c923ba,хз,s,шум,0.0161696075209726,0.0210689525803562,,,,,s,шум,0.0067364248241934,0.0074401223392867,s,шум,0.0015174046767543,0.0019229219477696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,7ca87f47804f81ce45ccc6204f3c434e,хз,s,400,330.77102045150366,41.47870033610248,s,400,330.5797481875222,41.837068612536704,s,5,0.104903374207937,0.0170880365984873,,,,,,,,,s,400,329.1712209200841,42.03468970500253,s,шум,0.0067101003766539,0.0080646483586101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,7cb6e1d9fd43a76dbb4a29e963d8525e,ДА,s,400,335.3636185247534,36.0300746784995,s,400,336.66155088858204,31.155014559085664,s,5,1.4751180461326825,0.7543358925995947,,,,,s,400,338.8775003795343,36.51373162011834,s,400,336.8809003299816,140.72779534044545,s,5,1.7949712998426857,0.818927907010018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355,7cb8fc849b29aa7c0261dec6b8ff14d9,НЕТ,s,100,85.14103252022325,25.3428085471177,s,100,146.38705128415197,32.070893965660936,p,?1,0.0151246402969893,0.0079257662430476,,,,,s,100,84.26077151564166,7.159008917828984,s,100,145.9245182066032,13.090639400022852,s,5,0.5874881004618937,0.331348987307222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3356,7cce3e23b2b7f583cd5d1aa055965628,НЕТ,s,100,85.38298145832005,15.136724039059503,s,100,145.63302923966634,12.981860106102696,p,?1,0.0160927390133493,0.0082055896276899,,,,,s,100,85.36102723278032,2.1853860197903816,s,100,147.6286441212224,3.0154151093577326,p,?1,0.0314403864754928,0.0143168624925895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,7cd01301bde6f27f4e83885f88b5fefa,ДА,s,100,87.21073334514945,4.830938033881837,s,100,87.38892968362784,4.75381571421693,s,5,6.102023271179485,1.9163856482609452,,,,,s,100,85.76415142324885,1.152566765812304,s,100,85.68142559639996,1.034213709504217,s,5,0.2075422782237827,0.0700086884961486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,7ce9e86bff1484a88bf08c36daffa53e,хз,,,,,,,,,s,шум,0.0068175375175736,0.0077326020689238,,,,,,,,,s,шум,0.0185922831061809,0.0402812874369445,s,шум,0.0065285263666921,0.0075394050985097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,0.0010740451295996
3359,7cebb3cf1e3621af758ea8b2e839f6dd,ДА,s,100,84.47431468535208,2.942411113366173,s,100,84.47906500115197,2.950177468674912,s,5,8.905647010531336,4.525756954969717,,,,,s,100,84.50767375114971,1.1451930673549813,s,100,84.50707180566461,1.1512838201333029,s,5,0.3955244598805048,0.0963810689360285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,7cf74ba75b792d9f69bccdb5a9f8cbac,хз,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,шум,0.0,0.0,s,100,141.45037229956495,0.0299413762703192,s,100,141.43421308610175,0.024154659403226,s,5,7.0745727691448845,0.0103002808427302,s,шум,7.0880443151112384,0.0070741325554695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361,7d02d9c2afe7cd49a1c44b63c16287d3,хз,s,100,87.28868935441291,2.2071962215948773,s,100,81.30828686698706,1.5560382118479184,s,шум,0.0074583950101977,0.0091162532668038,,,,,s,100,79.86046016171831,1.4626998043294468,s,100,80.1744759498509,1.5651716843740848,s,5,0.1827223413951416,0.0743771980598209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,7d053451a4658894edcdcddd6d399dd2,хз,s,100,80.83040873588578,0.7629864852409873,,,,,s,шум,0.0075573737953661,0.0082945707656876,,,,,s,шум,0.0154670932091548,0.0485256539412237,,,,,s,шум,0.0071214496915265,0.0071153122344472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,7d0a3afcacbe36b49ab854c11e54dc2c,хз,,,,,s,100,81.95797236909178,34.977967414262544,s,5,7.082369470390297,2.815789894295748,s,шум,0.0023660171987054,0.0025985245038145,,,,,,,,,s,шум,0.0071195162167244,0.0082563590213757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,1.7260443611112493
3364,7d0fb9237b6f69c8ce08603191a6f270,ДА,s,400,334.0433929295372,33.66205751779432,s,400,334.1015928102473,32.005552898759845,s,5,1.843215974687749,0.8379685260073729,,,,,s,400,335.4869237482933,36.03833611467597,s,400,335.2946450169502,31.844938285999717,s,5,1.7901159765324313,0.8067272566789754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,7d119d0d95751f9184ad9d5fa833eca0,хз,s,шум,0.0203240113464297,0.0213733215538841,s,шум,0.0150909958967154,0.0171906850596138,s,шум,0.007009456922479,0.0082939049206717,,,,,s,шум,0.0188653762150075,0.0254574559634532,s,шум,0.022891330870009,0.0269184485429735,s,5,7.864638951901914,3.057621687563744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,7d14862dcda80cd311f3b17827eee2ac,хз,s,100,80.63448066548834,0.0262033297036144,s,100,80.62697378874307,0.0273546554461423,s,шум,0.0070545569761967,0.0075849051757589,,,,,s,100,80.6478425470246,35.186789840945444,s,100,80.64985953927692,1.4598997257970836,s,шум,0.0068045434680245,0.0074605515477478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,7d177ead18dcc1eeb98f936e57910fd3,ДА,s,100,122.95096080647636,31.807260378509888,,,,,s,5,1.569877700013638,0.5613348402151097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,7d1bdad088a941320f8c76628e9847fe,ДА,s,100,85.39407979405287,0.9781984458776792,,,,,s,5,1.8545009953731912,0.8013126476959855,,,,,s,100,84.90638232935495,1.1094862643005703,,,,,s,5,3.0012743564337403,0.8153381138074116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,7d1c8cb02c990a41beb72c8dce3a2984,ДА,s,100,83.26195990468779,3.6124258416768167,s,100,83.2873020520421,3.606891736819239,s,5,1.750725104394098,0.4293218326685147,,,,,s,100,157.79815453544828,56.00557552799036,s,100,157.80492204297389,56.00177214769596,s,5,0.5161133193380676,0.2521645246513473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,7d24ca543ff97885e428c9825fdfadf3,хз,s,шум,0.0113027878127658,0.0133453438879222,,,,,s,шум,0.0066417900010026,0.0076794935519005,,,,,s,шум,0.0112940339475444,0.0158034556063215,,,,,s,шум,0.0067111492572139,0.0076771987668294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,7d2cf5932906ec7b5c4a5eceaad161e1,хз,s,100,82.24964259814129,35.61619895052086,,,,,s,шум,0.0063327246302149,0.0074757528739527,,,,,s,100,81.75669274526818,33.60906810826118,,,,,s,шум,0.0065708222137839,0.00791439121524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,7d324f2ae520fb13a6de76d2e9bef4cd,ДА,,,,,,,,,s,5,1.5701068030940248,0.6251293740926614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,7d3af50bdb7cb51a587ee1a1baf19ea2,хз,s,шум,0.0505130256645548,0.2560995840282127,s,400,326.84277445739303,11.26347362470714,s,шум,0.0064222130472336,0.0080535604155025,,,,,,,,,s,400,326.4153415672427,8.318183502304727,s,шум,0.0061534017761768,0.0080964981124171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,7d3f87a808638ebf23d2ca5fabb28604,raw,,,,,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,s,шум,0.0,0.0,s,шум,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,7d4c1a841d5a5397042fc9e52431e0e1,хз,,,,,s,100,81.96671866386026,34.80042884541744,s,5,7.068557598375467,2.833391689550988,s,шум,0.0023435463721709,0.0024568691720884,,,,,,,,,s,шум,0.0068804937783099,0.007768233485279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,1.7289744345739844
3376,7d4dfc678b09e3cc42b085a87cb82327,хз,s,шум,0.0335089541410864,0.0545432498763416,s,шум,0.0314891046307768,0.0655697424243936,s,5,14.149667335769418,5.94467911712067,,,,,s,шум,0.0153948558360779,0.0282627645390172,s,шум,0.0277528466597677,0.0554806719359513,s,шум,0.0068437763039951,0.0076710050834221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,7d5e972167d93967680d6fc0799a1fc1,ДА,s,400,335.5079259860385,33.53509118322305,s,400,335.6453040839059,31.697538986388427,s,5,1.449171312116768,0.5819486267044953,,,,,s,400,336.3530231096404,36.03812149619492,s,400,336.53237782381404,33.707529944441646,s,5,1.7963510969192618,0.8594548992490292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,7d5f9c52f094f51189d9e021c2580f05,хз,,,,,s,100,81.9809675409295,34.70872981298867,s,5,7.091510855412493,2.842945433918406,s,шум,0.0020929761196223,0.0024493509366321,,,,,,,,,s,шум,0.0065883681876718,0.0071845287670348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,1.7294988886604643
